date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm℃,TC_20cm℃,TC_30cm℃,OT1,OT,OT3,EC_10cmds/m,EC_20cmds/m,EC_30cmds/m
2021-10-30 05:30:00,8.24,95.8,12.45,14.44,15.36,20.94,28.18,38.79,0.113,0.211,0.658
2021-10-30 06:00:00,7.402,96.0,12.29,14.34,15.31,20.5,28.23,38.9,0.112,0.211,0.657
2021-10-30 06:30:00,8.2,96.5,12.13,14.25,15.26,20.74,28.13,38.61,0.11,0.209,0.658
2021-10-30 07:00:00,7.731,96.4,11.97,14.15,15.21,20.71,28.18,38.69,0.112,0.207,0.659
2021-10-30 07:30:00,8.5,97.0,11.83,14.06,15.16,21.08,28.25,38.99,0.11,0.209,0.655
2021-10-30 08:00:00,9.45,97.3,11.7,13.96,15.11,21.08,27.87,38.57,0.112,0.208,0.657
2021-10-30 08:30:00,11.23,97.3,11.63,13.84,15.04,21.14,28.37,39.02,0.111,0.208,0.655
2021-10-30 09:00:00,12.98,94.3,11.63,13.75,14.99,20.8,27.92,38.53,0.111,0.209,0.659
2021-10-30 09:30:00,14.81,82.0,11.76,13.68,14.92,20.52,27.82,38.43,0.113,0.208,0.658
2021-10-30 10:00:00,15.83,77.14,11.99,13.61,14.87,20.58,27.75,38.63,0.112,0.208,0.656
2021-10-30 10:30:00,16.92,71.5,12.29,13.58,14.82,20.68,27.86,38.8,0.112,0.206,0.655
2021-10-30 11:00:00,18.6,66.4,12.7,13.56,14.77,21.22,28.14,38.69,0.112,0.207,0.654
2021-10-30 11:30:00,19.08,63.77,13.21,13.61,14.75,21.2,28.29,39.05,0.113,0.204,0.656
2021-10-30 12:00:00,20.2,59.47,13.96,13.68,14.7,20.82,27.91,38.48,0.114,0.206,0.656
2021-10-30 12:30:00,21.44,55.62,14.77,13.77,14.65,21.14,28.03,38.56,0.118,0.205,0.653
2021-10-30 13:00:00,21.89,50.78,15.6,13.94,14.65,21.35,28.14,39.08,0.116,0.207,0.652
2021-10-30 13:30:00,21.93,45.55,16.35,14.15,14.65,21.13,28.28,38.61,0.117,0.205,0.654
2021-10-30 14:00:00,22.45,44.27,17.03,14.39,14.68,20.98,27.85,38.78,0.116,0.205,0.653
2021-10-30 14:30:00,22.48,43.73,17.59,14.65,14.7,20.88,27.62,38.56,0.117,0.205,0.653
2021-10-30 15:00:00,22.66,41.57,18.03,14.9,14.75,20.77,28.02,38.72,0.119,0.206,0.653
2021-10-30 15:30:00,22.65,39.77,18.35,15.16,14.8,21.0,28.03,38.97,0.118,0.206,0.651
2021-10-30 16:00:00,22.47,40.51,18.56,15.43,14.87,20.96,28.28,39.12,0.117,0.206,0.654
2021-10-30 16:30:00,21.44,45.59,18.61,15.65,14.97,20.67,27.61,38.69,0.116,0.205,0.655
2021-10-30 17:00:00,20.86,49.24,18.51,15.85,15.04,20.46,27.69,38.65,0.116,0.205,0.653
2021-10-30 17:30:00,19.02,55.34,18.32,16.02,15.14,20.84,27.89,38.64,0.117,0.205,0.653
2021-10-30 18:00:00,17.09,63.43,18.03,16.15,15.24,20.59,27.73,38.46,0.116,0.207,0.652
2021-10-30 18:30:00,14.96,72.39,17.64,16.22,15.33,20.74,27.81,38.76,0.115,0.206,0.651
2021-10-30 19:00:00,14.29,74.39,17.23,16.27,15.41,20.73,27.83,38.88,0.116,0.206,0.653
2021-10-30 19:30:00,13.81,77.47,16.85,16.3,15.5,20.37,27.49,38.5,0.113,0.206,0.654
2021-10-30 20:00:00,12.71,82.2,16.45,16.27,15.55,20.58,27.74,38.72,0.113,0.206,0.656
2021-10-30 20:30:00,12.39,83.7,16.1,16.22,15.63,20.69,27.5,38.77,0.112,0.206,0.656
2021-10-30 21:00:00,12.27,82.8,15.78,16.15,15.65,20.37,27.35,38.68,0.111,0.205,0.654
2021-10-30 21:30:00,11.5,85.5,15.46,16.07,15.7,20.37,27.57,38.74,0.112,0.203,0.654
2021-10-30 22:00:00,11.6,87.1,15.16,15.97,15.73,20.33,27.22,38.56,0.112,0.204,0.654
2021-10-30 22:30:00,11.62,86.4,14.9,15.87,15.73,20.62,27.57,38.65,0.112,0.205,0.655
2021-10-30 23:00:00,11.72,85.9,14.68,15.78,15.75,20.32,27.67,38.73,0.112,0.201,0.655
2021-10-30 23:30:00,11.78,86.6,14.46,15.65,15.73,20.26,27.5,38.68,0.11,0.202,0.655
2021-10-31 00:00:00,12.27,85.7,14.29,15.55,15.73,20.39,27.31,38.58,0.11,0.2,0.656
2021-10-31 00:30:00,12.23,85.4,14.18,15.46,15.7,20.33,27.55,38.43,0.111,0.2,0.655
2021-10-31 01:00:00,11.73,87.0,14.08,15.36,15.7,20.46,27.1,38.52,0.11,0.199,0.656
2021-10-31 01:30:00,10.78,89.0,13.96,15.26,15.65,20.63,27.46,38.79,0.112,0.197,0.656
2021-10-31 02:00:00,10.32,90.7,13.84,15.19,15.63,20.37,27.39,38.52,0.11,0.196,0.654
2021-10-31 02:30:00,10.47,91.5,13.7,15.09,15.6,20.89,27.69,38.94,0.111,0.197,0.653
2021-10-31 03:00:00,10.54,90.7,13.56,15.02,15.58,20.31,27.26,38.62,0.108,0.197,0.652
2021-10-31 03:30:00,10.63,87.2,13.4,14.92,15.53,20.26,27.23,38.37,0.108,0.195,0.652
2021-10-31 04:00:00,10.34,87.5,13.26,14.85,15.5,20.48,27.42,38.51,0.11,0.199,0.655
2021-10-31 04:30:00,10.02,88.3,13.12,14.75,15.48,20.35,27.25,38.4,0.11,0.195,0.653
2021-10-31 05:00:00,9.74,89.0,12.98,14.68,15.43,20.24,27.1,38.64,0.108,0.196,0.654
2021-10-31 05:30:00,9.15,90.2,12.82,14.58,15.38,20.36,27.29,39.02,0.109,0.192,0.653
2021-10-31 06:00:00,8.92,91.0,12.68,14.51,15.36,20.22,27.4,38.66,0.108,0.194,0.652
2021-10-31 06:30:00,8.8,91.5,12.54,14.41,15.31,20.31,27.04,38.57,0.108,0.191,0.653
2021-10-31 07:00:00,8.61,92.0,12.38,14.32,15.26,20.2,27.13,38.72,0.11,0.192,0.653
2021-10-31 07:30:00,9.01,92.6,12.24,14.25,15.21,20.46,27.02,38.84,0.107,0.193,0.652
2021-10-31 08:00:00,9.91,92.5,12.1,14.15,15.16,20.05,26.81,38.79,0.108,0.189,0.651
2021-10-31 08:30:00,11.13,90.6,12.04,14.06,15.11,19.99,27.03,38.85,0.107,0.19,0.654
2021-10-31 09:00:00,12.34,86.9,12.04,13.96,15.06,20.79,27.41,38.88,0.106,0.189,0.652
2021-10-31 09:30:00,13.25,84.4,12.15,13.89,15.02,20.26,26.89,38.4,0.107,0.19,0.651
2021-10-31 10:00:00,14.18,82.9,12.36,13.84,14.99,20.39,26.74,38.81,0.109,0.19,0.652
2021-10-31 10:30:00,15.68,79.66,12.63,13.8,14.94,20.49,27.46,39.05,0.107,0.189,0.65
2021-10-31 11:00:00,16.47,73.42,13.0,13.8,14.9,20.27,27.03,38.64,0.109,0.189,0.653
2021-10-31 11:30:00,17.03,64.26,13.44,13.82,14.85,20.28,26.99,38.75,0.11,0.19,0.653
2021-10-31 12:00:00,17.55,54.1,13.94,13.87,14.82,20.45,26.87,38.37,0.109,0.19,0.648
2021-10-31 12:30:00,18.52,44.28,14.44,13.96,14.8,20.35,26.84,38.52,0.109,0.191,0.651
2021-10-31 13:00:00,19.03,40.32,14.97,14.08,14.77,20.24,26.98,38.63,0.11,0.189,0.65
2021-10-31 13:30:00,19.38,37.54,15.48,14.22,14.77,20.52,26.9,38.72,0.112,0.19,0.65
2021-10-31 14:00:00,19.58,37.02,16.0,14.39,14.77,20.41,26.83,39.13,0.109,0.189,0.648
2021-10-31 14:30:00,19.7,35.38,16.42,14.56,14.8,20.32,26.94,38.53,0.111,0.188,0.649
2021-10-31 15:00:00,19.66,34.88,16.8,14.75,14.82,20.07,26.67,38.83,0.111,0.189,0.649
2021-10-31 15:30:00,19.57,34.28,17.08,14.94,14.87,20.27,26.82,38.59,0.11,0.188,0.649
2021-10-31 16:00:00,19.26,35.09,17.21,15.14,14.92,20.25,26.75,38.5,0.113,0.189,0.653
2021-10-31 16:30:00,18.55,38.14,17.23,15.28,14.97,20.18,26.79,38.24,0.11,0.188,0.65
2021-10-31 17:00:00,17.4,43.64,17.08,15.43,15.04,20.08,26.71,38.43,0.11,0.187,0.65
2021-10-31 17:30:00,15.81,49.12,16.83,15.55,15.11,20.15,26.87,38.59,0.108,0.186,0.649
2021-10-31 18:00:00,15.19,52.34,16.5,15.63,15.16,20.27,26.9,38.58,0.11,0.188,0.648
2021-10-31 18:30:00,13.91,57.37,16.12,15.68,15.24,19.84,26.74,38.56,0.107,0.188,0.649
2021-10-31 19:00:00,13.4,57.53,15.73,15.68,15.28,19.8,26.7,38.42,0.107,0.189,0.648
2021-10-31 19:30:00,13.21,55.71,15.36,15.65,15.33,20.19,27.08,38.56,0.107,0.187,0.648
2021-10-31 20:00:00,13.73,51.93,14.99,15.6,15.38,19.92,26.73,38.49,0.107,0.187,0.648
2021-10-31 20:30:00,13.65,50.8,14.68,15.53,15.41,20.14,26.87,38.91,0.107,0.186,0.648
2021-10-31 21:00:00,13.41,51.53,14.37,15.43,15.43,19.79,26.43,38.35,0.107,0.187,0.65
2021-10-31 21:30:00,13.08,52.39,14.08,15.33,15.43,19.81,26.38,38.56,0.106,0.186,0.65
2021-10-31 22:00:00,11.14,62.56,13.82,15.24,15.43,19.84,26.78,38.84,0.105,0.185,0.649
2021-10-31 22:30:00,10.32,71.35,13.58,15.11,15.43,20.0,26.53,38.27,0.106,0.184,0.649
2021-10-31 23:00:00,9.44,75.84,13.35,14.99,15.43,19.87,26.73,38.58,0.105,0.181,0.648
2021-10-31 23:30:00,8.81,79.17,13.12,14.9,15.41,19.66,26.36,38.68,0.104,0.182,0.648
2021-11-01 00:00:00,9.03,83.3,12.91,14.77,15.38,20.11,26.44,38.77,0.105,0.182,0.648
2021-11-01 00:30:00,9.15,85.5,12.68,14.65,15.33,19.7,26.5,38.51,0.102,0.181,0.649
2021-11-01 01:00:00,9.32,89.2,12.49,14.53,15.31,19.67,26.45,38.34,0.104,0.178,0.649
2021-11-01 01:30:00,9.26,91.0,12.31,14.44,15.26,19.92,26.32,38.4,0.102,0.18,0.648
2021-11-01 02:00:00,8.66,92.3,12.17,14.32,15.21,20.02,26.16,38.63,0.103,0.178,0.648
2021-11-01 02:30:00,8.17,93.2,12.04,14.2,15.16,19.77,26.23,38.37,0.103,0.177,0.644
2021-11-01 03:00:00,8.6,94.3,11.9,14.1,15.11,19.85,26.12,38.56,0.103,0.176,0.646
2021-11-01 03:30:00,8.99,94.9,11.79,13.98,15.06,19.77,26.03,38.35,0.106,0.177,0.647
2021-11-01 04:00:00,9.24,95.2,11.72,13.89,15.02,19.72,26.25,38.24,0.102,0.175,0.645
2021-11-01 04:30:00,9.41,95.5,11.74,13.8,14.97,19.98,26.08,37.95,0.1,0.177,0.645
2021-11-01 05:00:00,9.57,95.7,11.79,13.72,14.92,20.1,26.03,38.33,0.103,0.173,0.648
2021-11-01 05:30:00,9.59,95.8,11.83,13.65,14.87,20.03,26.43,38.54,0.103,0.174,0.644
2021-11-01 06:00:00,9.53,95.9,11.88,13.61,14.82,19.78,26.25,38.2,0.102,0.175,0.645
2021-11-01 06:30:00,9.46,96.1,11.9,13.56,14.77,19.62,25.78,38.28,0.102,0.172,0.644
2021-11-01 07:00:00,9.48,96.2,11.92,13.51,14.73,19.9,26.45,38.86,0.101,0.173,0.644
2021-11-01 07:30:00,9.53,96.3,11.92,13.49,14.68,19.69,26.11,38.25,0.103,0.173,0.646
2021-11-01 08:00:00,9.56,96.4,11.94,13.44,14.63,19.69,25.93,38.36,0.101,0.175,0.643
2021-11-01 08:30:00,9.85,96.4,11.99,13.42,14.61,20.02,26.35,38.46,0.102,0.173,0.643
2021-11-01 09:00:00,10.21,95.8,12.06,13.4,14.56,20.22,25.88,38.7,0.103,0.171,0.643
2021-11-01 09:30:00,10.73,93.9,12.17,13.4,14.53,19.95,26.08,38.32,0.101,0.172,0.642
2021-11-01 10:00:00,11.32,89.4,12.38,13.37,14.49,19.82,26.1,38.3,0.103,0.173,0.642
2021-11-01 10:30:00,12.16,84.8,12.63,13.4,14.46,19.87,25.88,38.15,0.103,0.172,0.642
2021-11-01 11:00:00,13.25,81.2,12.98,13.42,14.44,20.05,25.9,38.52,0.104,0.173,0.642
2021-11-01 11:30:00,13.92,76.87,13.35,13.47,14.41,19.95,26.33,38.5,0.107,0.172,0.643
2021-11-01 12:00:00,14.71,71.73,13.89,13.56,14.41,19.99,26.26,38.65,0.105,0.17,0.641
2021-11-01 12:30:00,15.36,68.17,14.53,13.65,14.39,19.82,25.94,38.33,0.105,0.171,0.641
2021-11-01 13:00:00,15.59,64.21,15.19,13.8,14.39,19.96,26.06,38.25,0.104,0.173,0.64
2021-11-01 13:30:00,16.21,61.61,15.75,13.96,14.41,19.95,26.04,38.38,0.106,0.172,0.641
2021-11-01 14:00:00,16.29,59.99,16.22,14.18,14.44,19.99,26.04,38.34,0.106,0.172,0.642
2021-11-01 14:30:00,16.3,58.18,16.6,14.37,14.46,20.12,26.31,38.49,0.105,0.172,0.64
2021-11-01 15:00:00,16.51,57.35,16.9,14.58,14.51,19.65,25.91,38.49,0.107,0.173,0.64
2021-11-01 15:30:00,16.35,57.76,17.16,14.77,14.58,19.96,26.17,38.67,0.107,0.171,0.639
2021-11-01 16:00:00,16.1,58.31,17.23,14.97,14.63,19.81,26.3,38.81,0.107,0.173,0.639
2021-11-01 16:30:00,15.72,58.03,17.21,15.14,14.7,19.77,26.26,38.5,0.105,0.173,0.64
2021-11-01 17:00:00,14.76,62.46,17.03,15.28,14.77,19.93,26.55,38.46,0.106,0.171,0.64
2021-11-01 17:30:00,13.76,66.59,16.78,15.41,14.85,19.79,26.05,38.45,0.106,0.17,0.64
2021-11-01 18:00:00,13.04,71.86,16.42,15.48,14.92,19.46,25.79,38.05,0.105,0.173,0.639
2021-11-01 18:30:00,12.41,74.46,16.02,15.5,14.99,19.56,25.77,38.41,0.106,0.171,0.641
2021-11-01 19:00:00,12.08,76.5,15.63,15.5,15.06,19.66,25.84,38.28,0.105,0.172,0.642
2021-11-01 19:30:00,11.72,78.45,15.26,15.48,15.11,19.44,25.73,38.37,0.103,0.173,0.64
2021-11-01 20:00:00,11.05,81.9,14.92,15.43,15.16,19.5,25.58,38.23,0.103,0.172,0.641
2021-11-01 20:30:00,10.19,84.0,14.63,15.36,15.19,19.63,25.86,38.66,0.103,0.169,0.643
2021-11-01 21:00:00,9.54,86.9,14.32,15.26,15.21,19.38,25.6,38.28,0.103,0.172,0.642
2021-11-01 21:30:00,8.76,89.5,14.06,15.16,15.21,19.48,25.68,38.18,0.103,0.17,0.643
2021-11-01 22:00:00,8.78,90.7,13.8,15.06,15.24,19.55,25.49,38.4,0.101,0.171,0.642
2021-11-01 22:30:00,9.3,89.8,13.56,14.97,15.24,19.45,25.57,38.23,0.101,0.168,0.642
2021-11-01 23:00:00,9.28,88.5,13.37,14.87,15.21,19.5,25.5,38.19,0.101,0.166,0.64
2021-11-01 23:30:00,9.1,89.1,13.19,14.75,15.21,19.96,25.84,38.41,0.102,0.167,0.641
2021-11-02 00:00:00,9.31,89.7,13.05,14.65,15.19,19.56,25.34,38.04,0.101,0.166,0.641
2021-11-02 00:30:00,9.48,90.2,12.91,14.56,15.16,19.33,25.51,38.18,0.099,0.166,0.641
2021-11-02 01:00:00,9.51,90.7,12.82,14.46,15.11,19.41,25.59,38.33,0.1,0.163,0.641
2021-11-02 01:30:00,9.3,91.2,12.75,14.37,15.09,19.43,25.48,38.48,0.099,0.166,0.644
2021-11-02 02:00:00,9.3,91.4,12.68,14.29,15.06,19.32,25.41,38.55,0.1,0.163,0.639
2021-11-02 02:30:00,9.47,91.4,12.63,14.22,15.02,19.44,25.76,38.76,0.1,0.166,0.641
2021-11-02 03:00:00,9.4,91.3,12.58,14.13,14.97,19.34,25.24,38.46,0.1,0.163,0.643
2021-11-02 03:30:00,9.43,91.6,12.54,14.08,14.94,19.2,25.16,38.32,0.1,0.164,0.641
2021-11-02 04:00:00,9.31,92.0,12.49,14.01,14.9,19.44,25.04,38.18,0.1,0.164,0.64
2021-11-02 04:30:00,9.35,92.5,12.45,13.96,14.87,19.66,25.6,38.65,0.101,0.161,0.639
2021-11-02 05:00:00,9.62,91.1,12.4,13.91,14.82,19.43,25.21,38.23,0.102,0.162,0.638
2021-11-02 05:30:00,9.85,87.9,12.36,13.84,14.8,19.46,25.2,38.32,0.1,0.162,0.641
2021-11-02 06:00:00,9.95,87.2,12.33,13.8,14.77,19.38,25.27,38.16,0.099,0.163,0.64
2021-11-02 06:30:00,9.94,87.5,12.29,13.75,14.73,19.24,25.19,38.68,0.099,0.162,0.638
2021-11-02 07:00:00,9.96,88.2,12.29,13.7,14.7,19.44,25.66,38.59,0.099,0.162,0.639
2021-11-02 07:30:00,10.0,89.3,12.26,13.68,14.65,19.34,25.21,38.47,0.1,0.161,0.637
2021-11-02 08:00:00,10.44,88.3,12.24,13.63,14.63,19.31,25.01,38.05,0.099,0.16,0.641
2021-11-02 08:30:00,10.88,86.4,12.24,13.61,14.61,19.43,25.15,38.37,0.099,0.16,0.642
2021-11-02 09:00:00,11.22,85.7,12.26,13.56,14.58,19.37,25.14,38.25,0.101,0.159,0.636
2021-11-02 09:30:00,11.45,86.9,12.31,13.54,14.53,19.71,25.54,38.59,0.099,0.161,0.637
2021-11-02 10:00:00,11.74,87.3,12.36,13.51,14.51,19.41,25.17,38.35,0.1,0.16,0.637
2021-11-02 10:30:00,11.96,87.0,12.47,13.51,14.49,19.35,25.46,38.38,0.1,0.16,0.638
2021-11-02 11:00:00,12.16,87.5,12.61,13.51,14.46,19.72,25.6,38.37,0.1,0.16,0.637
2021-11-02 11:30:00,12.56,86.2,12.72,13.51,14.44,19.49,25.05,38.34,0.102,0.162,0.635
2021-11-02 12:00:00,13.34,84.2,12.86,13.51,14.41,19.51,25.22,37.95,0.1,0.159,0.636
2021-11-02 12:30:00,14.29,81.5,13.05,13.54,14.41,19.37,25.08,38.32,0.102,0.159,0.635
2021-11-02 13:00:00,15.02,79.42,13.35,13.58,14.39,19.81,25.68,38.73,0.101,0.16,0.636
2021-11-02 13:30:00,15.76,78.12,13.75,13.63,14.39,19.75,25.54,38.49,0.102,0.16,0.635
2021-11-02 14:00:00,16.28,77.1,14.22,13.7,14.37,19.89,25.34,38.28,0.103,0.158,0.637
2021-11-02 14:30:00,16.88,75.16,14.73,13.82,14.37,19.43,25.11,38.14,0.103,0.159,0.634
2021-11-02 15:00:00,17.17,74.04,15.16,13.94,14.39,19.66,24.99,38.03,0.101,0.16,0.634
2021-11-02 15:30:00,17.26,73.72,15.5,14.1,14.41,19.46,25.09,38.14,0.103,0.16,0.634
2021-11-02 16:00:00,17.04,74.54,15.73,14.25,14.44,19.57,25.28,38.32,0.104,0.161,0.633
2021-11-02 16:30:00,16.73,75.57,15.85,14.41,14.46,19.77,25.53,38.43,0.102,0.159,0.633
2021-11-02 17:00:00,16.09,78.0,15.85,14.53,14.51,19.39,25.74,38.31,0.102,0.159,0.632
2021-11-02 17:30:00,15.32,80.7,15.73,14.65,14.56,19.68,25.09,38.16,0.104,0.16,0.635
2021-11-02 18:00:00,14.5,83.1,15.5,14.75,14.61,19.25,25.47,38.14,0.1,0.159,0.633
2021-11-02 18:30:00,13.8,84.9,15.26,14.8,14.65,19.34,25.02,38.39,0.103,0.159,0.634
2021-11-02 19:00:00,12.72,86.6,14.97,14.82,14.7,19.58,25.49,38.07,0.102,0.161,0.633
2021-11-02 19:30:00,12.14,89.6,14.7,14.85,14.75,19.65,25.18,38.13,0.101,0.16,0.633
2021-11-02 20:00:00,11.78,90.6,14.44,14.82,14.8,19.26,25.03,38.26,0.1,0.158,0.634
2021-11-02 20:30:00,11.36,91.2,14.18,14.77,14.82,19.17,25.18,38.17,0.1,0.16,0.635
2021-11-02 21:00:00,10.98,92.4,13.91,14.75,14.85,19.58,25.08,38.45,0.099,0.159,0.632
2021-11-02 21:30:00,10.58,93.1,13.68,14.68,14.85,19.31,25.04,38.18,0.099,0.159,0.63
2021-11-02 22:00:00,10.13,93.8,13.47,14.61,14.87,19.36,25.04,38.22,0.099,0.158,0.633
2021-11-02 22:30:00,9.6,94.3,13.23,14.53,14.87,19.19,24.79,37.87,0.099,0.158,0.634
2021-11-02 23:00:00,9.51,95.2,13.05,14.44,14.87,19.65,25.27,38.34,0.097,0.16,0.633
2021-11-02 23:30:00,9.72,95.6,12.86,14.34,14.85,19.47,25.09,38.37,0.099,0.157,0.633
2021-11-03 00:00:00,9.15,95.7,12.65,14.25,14.85,19.29,24.89,38.32,0.099,0.158,0.636
2021-11-03 00:30:00,9.54,96.2,12.49,14.18,14.82,19.64,25.13,38.42,0.099,0.157,0.633
2021-11-03 01:00:00,9.8,96.5,12.33,14.08,14.8,19.19,25.08,38.09,0.098,0.155,0.633
2021-11-03 01:30:00,9.51,96.5,12.17,13.98,14.77,19.46,25.09,38.11,0.098,0.157,0.63
2021-11-03 02:00:00,8.92,96.5,12.04,13.89,14.73,19.14,24.73,38.29,0.097,0.155,0.633
2021-11-03 02:30:00,8.22,96.8,11.9,13.8,14.7,19.64,25.18,38.53,0.1,0.155,0.631
2021-11-03 03:00:00,8.9,97.2,11.76,13.7,14.68,19.31,24.82,38.38,0.098,0.154,0.63
2021-11-03 03:30:00,9.33,97.2,11.7,13.63,14.63,19.33,24.89,38.1,0.097,0.154,0.634
2021-11-03 04:00:00,9.4,97.3,11.67,13.54,14.58,19.15,24.66,38.2,0.097,0.155,0.631
2021-11-03 04:30:00,9.33,97.5,11.7,13.47,14.53,19.36,24.94,38.03,0.1,0.154,0.632
2021-11-03 05:00:00,9.27,97.6,11.72,13.4,14.51,19.15,25.01,38.27,0.097,0.152,0.633
2021-11-03 05:30:00,9.15,97.7,11.76,13.35,14.46,19.29,24.8,38.21,0.099,0.153,0.63
2021-11-03 06:00:00,9.0,97.8,11.79,13.3,14.41,19.59,24.96,38.14,0.098,0.154,0.628
2021-11-03 06:30:00,8.93,97.9,11.81,13.28,14.39,19.6,24.98,38.14,0.099,0.154,0.627
2021-11-03 07:00:00,8.79,98.0,11.81,13.23,14.34,19.36,24.83,37.91,0.097,0.154,0.63
2021-11-03 07:30:00,8.63,98.1,11.83,13.21,14.32,19.41,24.96,38.04,0.097,0.153,0.628
2021-11-03 08:00:00,8.69,98.2,11.83,13.19,14.27,19.52,24.88,38.69,0.098,0.15,0.63
2021-11-03 08:30:00,8.89,98.3,11.85,13.16,14.25,19.26,24.72,37.81,0.098,0.153,0.627
2021-11-03 09:00:00,9.0,98.3,11.92,13.16,14.22,19.44,25.05,38.28,0.099,0.151,0.629
2021-11-03 09:30:00,9.52,98.5,12.01,13.14,14.18,19.57,25.37,38.47,0.097,0.152,0.63
2021-11-03 10:00:00,10.91,98.5,12.17,13.14,14.18,19.2,24.79,37.9,0.098,0.152,0.627
2021-11-03 10:30:00,13.1,97.7,12.38,13.14,14.15,19.49,25.04,38.45,0.099,0.151,0.628
2021-11-03 11:00:00,15.48,87.1,12.7,13.16,14.13,19.69,25.26,38.34,0.099,0.152,0.628
2021-11-03 11:30:00,18.21,62.16,13.14,13.21,14.1,19.41,25.09,38.4,0.099,0.152,0.626
2021-11-03 12:00:00,19.9,51.26,13.8,13.28,14.1,19.76,24.92,38.45,0.099,0.152,0.627
2021-11-03 12:30:00,21.06,48.41,14.56,13.4,14.08,19.81,24.93,38.31,0.101,0.152,0.626
2021-11-03 13:00:00,22.24,42.4,15.31,13.56,14.1,19.69,24.66,38.29,0.101,0.151,0.623
2021-11-03 13:30:00,22.52,40.51,15.97,13.75,14.1,19.54,24.68,38.03,0.103,0.153,0.627
2021-11-03 14:00:00,22.92,33.12,16.57,13.98,14.13,19.47,24.71,38.33,0.103,0.154,0.623
2021-11-03 14:30:00,23.19,32.36,17.11,14.22,14.18,19.43,24.44,38.15,0.101,0.154,0.624
2021-11-03 15:00:00,22.87,34.29,17.52,14.46,14.25,19.4,24.86,38.18,0.103,0.152,0.624
2021-11-03 15:30:00,22.46,38.79,17.83,14.7,14.29,19.34,24.83,37.75,0.101,0.155,0.625
2021-11-03 16:00:00,21.81,38.73,17.96,14.94,14.37,19.26,24.67,38.0,0.101,0.154,0.625
2021-11-03 16:30:00,20.93,44.36,17.96,15.16,14.46,19.45,24.71,38.18,0.1,0.154,0.623
2021-11-03 17:00:00,19.76,45.34,17.77,15.33,14.56,18.99,24.75,38.11,0.101,0.155,0.625
2021-11-03 17:30:00,18.42,47.8,17.49,15.5,14.65,19.18,24.77,37.89,0.099,0.154,0.628
2021-11-03 18:00:00,17.0,53.16,17.11,15.6,14.75,19.23,24.67,38.36,0.1,0.153,0.627
2021-11-03 18:30:00,15.39,60.3,16.7,15.65,14.82,18.92,24.85,37.99,0.1,0.154,0.625
2021-11-03 19:00:00,14.95,61.97,16.27,15.68,14.92,18.74,24.45,38.15,0.098,0.154,0.626
2021-11-03 19:30:00,14.53,64.41,15.9,15.65,14.99,19.36,24.56,37.93,0.097,0.153,0.624
2021-11-03 20:00:00,13.99,68.3,15.53,15.6,15.04,18.98,24.52,37.81,0.096,0.153,0.626
2021-11-03 20:30:00,13.71,70.51,15.19,15.55,15.09,18.96,24.28,38.16,0.095,0.155,0.626
2021-11-03 21:00:00,13.34,73.17,14.9,15.48,15.14,19.34,24.75,38.23,0.097,0.152,0.626
2021-11-03 21:30:00,12.93,75.42,14.63,15.41,15.16,19.12,24.77,38.29,0.096,0.153,0.627
2021-11-03 22:00:00,12.75,77.22,14.37,15.28,15.19,19.2,24.6,38.05,0.095,0.151,0.627
2021-11-03 22:30:00,12.87,77.53,14.1,15.19,15.19,18.8,24.66,38.05,0.096,0.153,0.627
2021-11-03 23:00:00,12.67,77.64,13.89,15.09,15.19,19.24,24.67,38.05,0.096,0.151,0.626
2021-11-03 23:30:00,11.91,80.1,13.68,14.99,15.19,18.73,24.34,38.06,0.095,0.148,0.626
2021-11-04 00:00:00,10.45,83.3,13.49,14.9,15.19,19.0,24.55,37.8,0.094,0.148,0.625
2021-11-04 00:30:00,9.61,85.2,13.28,14.8,15.16,19.04,24.49,38.27,0.094,0.149,0.623
2021-11-04 01:00:00,11.49,79.96,13.07,14.68,15.14,19.2,24.67,38.4,0.093,0.149,0.624
2021-11-04 01:30:00,12.27,75.51,12.86,14.58,15.11,18.73,24.19,37.74,0.092,0.147,0.627
2021-11-04 02:00:00,11.95,76.07,12.7,14.49,15.09,19.16,24.28,38.04,0.092,0.147,0.626
2021-11-04 02:30:00,11.77,76.21,12.54,14.37,15.04,19.37,24.01,37.87,0.093,0.146,0.623
2021-11-04 03:00:00,11.27,77.85,12.42,14.27,15.02,19.4,24.43,38.05,0.095,0.146,0.626
2021-11-04 03:30:00,10.74,79.57,12.29,14.18,14.97,19.26,24.09,37.99,0.092,0.145,0.623
2021-11-04 04:00:00,10.66,80.1,12.13,14.08,14.92,19.52,24.23,38.07,0.092,0.146,0.622
2021-11-04 04:30:00,10.06,81.6,11.99,13.96,14.87,19.07,24.33,38.45,0.092,0.145,0.622
2021-11-04 05:00:00,9.43,83.9,11.88,13.87,14.85,19.41,24.27,38.07,0.093,0.145,0.623
2021-11-04 05:30:00,9.34,84.6,11.72,13.77,14.77,19.19,23.89,37.76,0.09,0.145,0.621
2021-11-04 06:00:00,9.33,85.2,11.56,13.7,14.75,19.05,23.95,38.03,0.09,0.145,0.619
2021-11-04 06:30:00,9.63,84.1,11.43,13.58,14.68,19.13,24.21,38.19,0.093,0.144,0.618
2021-11-04 07:00:00,8.51,85.1,11.29,13.49,14.63,19.15,23.8,37.95,0.092,0.142,0.619
