date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm（℃）,TC_20cm（℃）,TC_30cm（℃）,OT,OT3,EC_10cm（us/cm）,EC_20cm（us/cm）,EC_30cm（us/cm）
2025-04-21 08:05:00,27.30,72.90,23.30,24.60,23.40,20.30,31.60,27.00,31.00,35.00
2025-04-21 08:10:00,28.00,71.70,23.30,24.60,23.40,20.20,31.20,27.00,35.00,32.00
2025-04-21 08:15:00,28.60,69.60,23.30,24.60,23.40,20.30,31.40,26.00,27.00,28.00
2025-04-21 08:20:00,29.30,65.80,23.30,24.60,23.40,20.30,31.50,27.00,30.00,41.00
2025-04-21 08:25:00,30.00,66.30,23.30,24.60,23.40,20.30,31.40,31.00,38.00,29.00
2025-04-21 08:30:00,30.90,64.60,23.30,24.60,23.40,20.20,31.40,29.00,38.00,30.00
2025-04-21 08:35:00,31.60,61.90,23.30,24.60,23.40,20.20,31.50,26.00,24.00,33.00
2025-04-21 08:40:00,30.80,58.70,23.30,24.60,23.40,20.30,31.50,27.00,27.00,33.00
2025-04-21 08:45:00,30.30,58.60,23.30,24.60,23.40,20.30,31.60,27.00,30.00,35.00
2025-04-21 08:50:00,29.90,61.50,23.30,24.60,23.40,20.30,31.50,27.00,32.00,33.00
2025-04-21 08:55:00,30.00,59.30,23.30,24.60,23.40,20.30,31.50,33.00,38.00,32.00
2025-04-21 09:00:00,30.40,53.60,23.30,24.60,23.40,20.30,31.30,29.00,27.00,33.00
2025-04-21 09:05:00,31.30,52.80,23.40,24.60,23.40,20.30,31.50,28.00,27.00,42.00
2025-04-21 09:10:00,31.90,47.10,23.50,24.60,23.40,20.20,31.50,27.00,25.00,34.00
2025-04-21 09:15:00,32.20,45.40,23.70,24.60,23.40,20.20,31.50,29.00,24.00,32.00
2025-04-21 09:20:00,32.60,43.70,24.10,24.60,23.40,20.30,31.60,42.00,34.00,33.00
2025-04-21 09:25:00,33.10,43.70,24.20,24.60,23.40,20.30,31.20,37.00,32.00,32.00
2025-04-21 09:30:00,33.20,42.70,24.30,24.60,23.40,20.30,31.50,29.00,31.00,31.00
2025-04-21 09:35:00,33.30,42.40,24.30,24.60,23.40,20.30,31.40,47.00,27.00,35.00
2025-04-21 09:40:00,33.50,42.70,24.30,24.60,23.40,20.20,31.20,25.00,26.00,52.00
2025-04-21 09:45:00,33.80,41.20,24.30,24.60,23.40,20.30,31.40,34.00,27.00,35.00
2025-04-21 09:50:00,34.20,41.40,24.30,24.60,23.40,20.30,31.40,33.00,28.00,33.00
2025-04-21 09:55:00,34.50,39.80,24.30,24.60,23.40,20.30,31.40,32.00,32.00,29.00
2025-04-21 10:00:00,35.10,39.00,24.30,24.60,23.40,20.30,31.40,24.00,26.00,35.00
2025-04-21 10:05:00,35.10,38.70,24.30,24.60,23.40,20.50,31.60,24.00,23.00,32.00
2025-04-21 10:10:00,35.50,37.80,24.40,24.60,23.40,20.30,31.30,27.00,27.00,38.00
2025-04-21 10:15:00,35.70,37.30,24.90,24.60,23.40,20.30,31.30,28.00,28.00,34.00
2025-04-21 10:20:00,35.90,37.30,25.20,24.60,23.40,20.30,31.20,20.00,43.00,31.00
2025-04-21 10:25:00,35.80,36.90,25.20,24.60,23.40,20.30,31.50,29.00,29.00,43.00
2025-04-21 10:30:00,36.50,35.80,25.30,24.60,23.40,20.20,31.30,28.00,25.00,41.00
2025-04-21 10:35:00,37.00,34.30,25.30,24.60,23.40,20.30,31.50,28.00,30.00,36.00
2025-04-21 10:40:00,36.70,33.70,25.30,24.60,23.40,20.30,31.20,29.00,35.00,35.00
2025-04-21 10:45:00,37.00,34.20,25.30,24.60,23.40,20.30,31.40,25.00,27.00,29.00
2025-04-21 10:50:00,37.40,34.70,25.30,24.60,23.40,20.30,31.40,40.00,25.00,33.00
2025-04-21 10:55:00,38.10,32.70,25.30,24.60,23.40,20.30,31.40,25.00,29.00,35.00
2025-04-21 11:00:00,38.30,32.30,25.30,24.60,23.40,20.30,31.50,34.00,27.00,36.00
2025-04-21 11:05:00,38.20,32.20,25.80,24.60,23.40,20.30,31.50,28.00,28.00,38.00
2025-04-21 11:10:00,39.20,32.00,26.20,24.60,23.40,20.20,31.50,23.00,28.00,35.00
2025-04-21 11:15:00,39.20,30.70,26.30,24.60,23.40,20.30,31.50,29.00,26.00,31.00
2025-04-21 11:20:00,39.30,31.20,26.30,24.60,23.40,20.30,31.20,28.00,26.00,33.00
2025-04-21 11:25:00,38.50,30.60,26.30,24.60,23.40,20.30,31.40,28.00,28.00,30.00
2025-04-21 11:30:00,38.10,31.30,26.30,24.60,23.40,20.30,31.40,26.00,27.00,35.00
2025-04-21 11:35:00,38.90,32.40,26.30,24.60,23.00,20.20,31.20,40.00,45.00,29.00
2025-04-21 11:40:00,40.20,29.40,26.40,24.60,23.00,20.30,31.30,27.00,25.00,31.00
2025-04-21 11:45:00,39.20,29.20,27.20,24.60,23.00,20.30,31.40,27.00,29.00,46.00
2025-04-21 11:50:00,39.50,29.40,27.30,24.60,23.00,20.30,31.30,29.00,27.00,30.00
2025-04-21 11:55:00,40.00,29.00,27.30,24.60,23.00,20.20,31.20,27.00,27.00,33.00
2025-04-21 12:00:00,40.50,28.00,27.30,24.60,23.00,20.30,31.50,27.00,27.00,31.00
2025-04-21 12:05:00,40.30,27.90,27.30,24.60,23.00,20.30,31.50,32.00,35.00,25.00
2025-04-21 12:10:00,40.30,28.60,27.30,24.60,23.00,20.30,31.20,27.00,26.00,40.00
2025-04-21 12:15:00,41.30,28.20,27.90,24.60,23.00,20.30,31.50,26.00,33.00,33.00
2025-04-21 12:20:00,41.60,27.30,28.20,24.60,23.00,20.30,31.50,27.00,45.00,28.00
2025-04-21 12:25:00,40.20,27.30,28.30,24.60,23.00,20.30,31.50,27.00,31.00,32.00
2025-04-21 12:30:00,37.40,30.30,28.30,24.60,23.00,20.30,31.50,35.00,28.00,32.00
2025-04-21 12:35:00,39.60,29.70,28.30,24.60,23.00,20.30,31.20,24.00,26.00,28.00
2025-04-21 12:40:00,41.80,28.20,28.30,24.60,23.00,20.30,31.30,36.00,29.00,32.00
2025-04-21 12:45:00,40.70,27.30,28.30,24.60,23.00,20.30,31.40,28.00,29.00,34.00
2025-04-21 12:50:00,38.80,29.40,29.00,24.60,23.00,20.30,31.40,24.00,23.00,32.00
2025-04-21 12:55:00,38.70,30.40,29.30,24.60,23.00,20.30,31.50,27.00,31.00,34.00
2025-04-21 13:00:00,40.70,27.00,29.30,24.60,23.00,20.30,31.30,27.00,28.00,59.00
2025-04-21 13:05:00,41.80,25.50,29.30,24.60,23.00,20.20,31.30,27.00,28.00,33.00
2025-04-21 13:10:00,39.90,25.90,29.30,24.60,23.00,20.30,31.30,29.00,34.00,29.00
2025-04-21 13:15:00,38.50,27.80,29.30,24.60,23.00,20.20,31.50,29.00,28.00,35.00
2025-04-21 13:20:00,37.50,28.50,29.30,24.60,23.00,20.30,31.50,26.00,25.00,49.00
2025-04-21 13:25:00,37.70,28.40,29.70,24.60,23.00,20.30,31.30,24.00,27.00,34.00
2025-04-21 13:30:00,40.40,26.40,30.30,24.60,23.00,20.20,31.30,25.00,28.00,62.00
2025-04-21 13:35:00,41.70,25.10,30.30,24.60,23.00,20.30,31.40,26.00,22.00,32.00
2025-04-21 13:40:00,42.60,24.10,30.30,24.60,23.00,20.20,31.40,28.00,39.00,33.00
2025-04-21 13:45:00,42.90,24.10,30.30,24.60,23.00,20.30,31.30,27.00,28.00,30.00
2025-04-21 13:50:00,41.60,24.50,30.30,24.60,23.00,20.30,31.20,44.00,29.00,32.00
2025-04-21 13:55:00,39.90,26.10,30.30,24.70,23.00,20.30,31.30,27.00,27.00,37.00
2025-04-21 14:00:00,38.50,28.60,30.30,25.20,23.00,20.30,31.40,20.00,40.00,34.00
2025-04-21 14:05:00,38.30,27.60,30.30,25.40,23.00,20.20,31.40,28.00,27.00,32.00
2025-04-21 14:10:00,38.20,27.60,30.30,25.60,23.00,20.20,31.50,47.00,26.00,32.00
2025-04-21 14:15:00,39.30,26.50,30.60,25.60,23.00,20.30,31.50,30.00,28.00,35.00
2025-04-21 14:20:00,39.00,27.90,30.90,25.60,23.00,20.20,31.40,30.00,27.00,35.00
2025-04-21 14:25:00,37.80,29.00,31.10,25.60,23.00,20.30,31.40,24.00,31.00,32.00
2025-04-21 14:30:00,39.10,27.80,31.10,25.60,23.00,20.20,31.30,29.00,27.00,39.00
2025-04-21 14:35:00,38.40,28.00,31.20,25.60,23.00,20.30,31.40,29.00,28.00,33.00
2025-04-21 14:40:00,37.60,28.50,31.30,25.60,23.00,20.30,31.30,29.00,22.00,42.00
2025-04-21 14:45:00,37.20,28.60,31.30,25.60,23.00,20.20,31.50,37.00,27.00,31.00
2025-04-21 14:50:00,37.10,28.70,31.30,25.60,23.00,20.30,31.40,23.00,38.00,32.00
2025-04-21 14:55:00,40.10,25.30,31.30,25.60,23.00,20.20,31.50,29.00,25.00,39.00
2025-04-21 15:00:00,39.10,25.40,31.30,25.60,23.00,20.20,31.40,35.00,27.00,37.00
2025-04-21 15:05:00,37.70,27.40,31.30,25.60,23.00,20.30,31.30,28.00,34.00,34.00
2025-04-21 15:10:00,37.40,27.70,31.30,25.60,23.00,20.20,31.70,28.00,27.00,37.00
2025-04-21 15:15:00,38.10,28.00,31.30,25.60,23.00,20.30,31.50,28.00,27.00,34.00
2025-04-21 15:20:00,38.30,28.00,31.30,25.60,23.00,20.30,31.20,29.00,29.00,35.00
2025-04-21 15:25:00,39.10,27.70,31.30,25.60,23.00,20.30,31.30,27.00,30.00,31.00
2025-04-21 15:30:00,38.40,29.00,31.30,25.60,23.00,20.30,31.20,40.00,22.00,37.00
2025-04-21 15:35:00,39.30,27.10,31.30,26.00,23.00,20.30,31.30,27.00,30.00,34.00
2025-04-21 15:40:00,40.00,26.30,31.30,26.50,23.00,20.20,31.30,28.00,27.00,31.00
2025-04-21 15:45:00,40.10,26.70,31.30,26.50,23.00,20.30,31.30,31.00,27.00,38.00
2025-04-21 15:50:00,40.40,26.50,31.30,26.60,23.00,20.10,31.20,31.50,26.00,34.00
2025-04-21 15:55:00,39.10,26.50,31.30,26.60,23.00,20.20,31.40,32.00,37.00,92.00
2025-04-21 16:00:00,38.20,28.00,31.30,26.60,23.00,20.00,31.40,25.00,26.00,34.00
2025-04-21 16:05:00,38.00,30.50,31.30,26.60,23.00,20.20,31.30,32.00,23.00,34.00
2025-04-21 16:10:00,37.80,28.50,31.30,26.60,23.00,20.10,31.30,29.00,29.00,73.00
2025-04-21 16:15:00,37.10,28.90,31.30,26.60,23.00,20.20,31.30,34.00,33.00,34.00
2025-04-21 16:20:00,37.00,35.70,31.30,26.60,23.00,20.20,31.40,28.00,28.00,34.00
2025-04-21 16:25:00,36.60,37.80,31.30,26.60,23.00,20.00,31.30,27.00,33.00,38.00
2025-04-21 16:30:00,36.10,33.60,31.30,26.60,23.00,20.10,31.50,26.00,29.00,34.00
2025-04-21 16:35:00,35.50,38.70,31.30,26.60,23.00,20.10,31.20,37.00,31.00,37.00
2025-04-21 16:40:00,34.60,43.30,31.30,26.60,23.00,20.20,31.30,27.00,26.00,34.00
2025-04-21 16:45:00,34.20,45.30,31.30,26.60,23.00,20.20,31.40,27.00,27.00,35.00
2025-04-21 16:50:00,34.80,44.70,31.30,26.60,23.00,20.20,31.40,28.00,23.00,32.00
2025-04-21 16:55:00,35.70,41.70,31.30,26.60,23.00,20.20,31.40,31.00,28.00,61.00
2025-04-21 17:00:00,36.50,36.30,31.30,26.60,23.00,20.20,31.40,32.00,22.00,28.00
2025-04-21 17:05:00,36.90,34.70,31.30,26.60,23.00,20.20,31.40,27.00,29.00,35.00
2025-04-21 17:10:00,37.20,34.40,31.30,26.60,23.00,20.10,31.30,27.00,23.00,45.00
2025-04-21 17:15:00,37.50,32.30,31.30,26.60,23.00,20.10,31.30,27.00,36.00,35.00
2025-04-21 17:20:00,37.60,32.50,31.30,26.60,23.00,20.10,31.50,26.00,27.00,28.00
2025-04-21 17:25:00,37.50,35.20,31.30,26.60,23.00,20.30,31.60,26.00,21.00,31.00
2025-04-21 17:30:00,37.40,34.10,31.30,26.80,23.00,20.10,31.40,37.00,22.00,38.00
2025-04-21 17:35:00,37.20,37.60,31.30,27.20,23.00,20.20,31.40,26.00,24.00,36.00
2025-04-21 17:40:00,36.60,40.20,31.30,27.30,23.00,20.20,31.40,30.00,22.00,37.00
2025-04-21 17:45:00,35.20,43.00,31.30,27.60,23.00,20.20,31.40,27.00,30.00,35.00
2025-04-21 17:50:00,34.00,42.40,31.30,27.60,23.00,20.10,31.30,31.00,33.00,41.00
2025-04-21 17:55:00,32.70,47.10,31.30,27.60,23.00,20.10,31.50,32.00,29.00,31.00
2025-04-21 18:00:00,31.10,49.90,31.30,27.50,23.00,20.10,31.50,26.00,27.00,34.00
2025-04-21 18:05:00,30.50,51.30,31.30,27.60,23.40,20.00,31.40,27.00,27.00,49.00
2025-04-21 18:10:00,30.70,49.60,31.30,27.60,23.40,20.10,31.40,28.00,23.00,43.00
2025-04-21 18:15:00,30.80,50.50,31.30,27.60,23.40,20.20,31.20,28.00,25.00,33.00
2025-04-21 18:20:00,31.00,47.90,31.30,27.60,23.40,20.20,31.50,28.00,29.00,32.00
2025-04-21 18:25:00,30.90,48.70,31.30,27.60,23.40,20.00,31.40,21.00,34.00,33.00
2025-04-21 18:30:00,30.60,49.70,31.30,27.60,23.40,20.10,31.20,23.00,24.00,31.00
2025-04-21 18:35:00,29.90,52.00,31.30,27.60,23.40,20.20,31.50,26.00,22.00,31.00
2025-04-21 18:40:00,29.10,55.20,31.30,27.60,23.40,20.10,31.60,26.00,34.00,32.00
2025-04-21 18:45:00,28.50,57.90,31.20,27.60,23.40,20.10,31.30,28.00,28.00,33.00
2025-04-21 18:50:00,28.00,60.20,31.30,27.60,23.40,20.20,31.40,26.00,26.00,28.00
2025-04-21 18:55:00,27.60,61.90,31.20,27.60,23.40,20.20,31.30,30.00,40.00,31.00
2025-04-21 19:00:00,27.10,63.50,31.20,27.60,23.40,20.10,31.50,29.00,27.00,31.00
2025-04-21 19:05:00,26.70,65.40,31.10,27.60,23.40,20.10,31.50,28.00,33.00,38.00
2025-04-21 19:10:00,26.20,67.40,30.80,27.60,23.40,20.10,31.50,25.00,26.00,31.00
2025-04-21 19:15:00,25.80,69.00,30.70,27.60,23.40,20.00,31.40,26.00,28.00,34.00
2025-04-21 19:20:00,25.50,70.70,30.40,27.60,23.40,20.00,31.50,41.00,26.00,44.00
2025-04-21 19:25:00,25.30,71.70,30.50,27.60,23.40,20.10,31.50,27.00,44.00,34.00
2025-04-21 19:30:00,25.20,72.60,30.30,27.60,23.40,20.10,31.30,33.00,24.00,34.00
2025-04-21 19:35:00,25.20,73.30,30.30,27.60,23.40,20.10,31.50,32.00,25.00,38.00
2025-04-21 19:40:00,25.10,73.70,30.30,27.60,23.40,20.10,31.50,32.00,30.00,37.00
2025-04-21 19:45:00,25.10,74.40,30.30,27.60,23.40,20.00,31.40,26.00,27.00,31.00
2025-04-21 19:50:00,25.10,74.70,30.30,27.60,23.40,20.00,31.50,34.00,29.00,33.00
2025-04-21 19:55:00,25.00,75.30,30.30,27.60,23.40,20.10,31.30,26.00,28.00,30.00
2025-04-21 20:00:00,25.00,75.60,30.30,27.60,23.40,20.00,31.40,23.00,25.00,27.00
2025-04-21 20:05:00,25.00,75.40,30.30,27.60,23.40,20.00,31.30,27.00,26.00,33.00
2025-04-21 20:10:00,25.00,76.20,30.30,27.60,23.40,20.00,31.50,28.00,27.00,32.00
2025-04-21 20:15:00,24.90,76.70,30.30,27.60,23.40,20.00,31.40,27.00,30.00,36.00
2025-04-21 20:20:00,24.80,77.10,30.30,27.60,23.40,20.10,31.40,22.00,37.00,29.00
2025-04-21 20:25:00,24.80,77.60,30.30,27.60,23.40,20.10,31.50,27.00,42.00,33.00
2025-04-21 20:30:00,24.70,78.20,30.30,27.60,23.40,20.00,31.30,46.00,36.00,46.00
2025-04-21 20:35:00,24.70,77.70,30.30,27.60,23.40,20.00,31.40,26.00,28.00,31.00
2025-04-21 20:40:00,24.80,73.80,30.20,27.60,23.40,20.10,31.40,25.00,29.00,35.00
2025-04-21 20:45:00,24.90,74.60,29.90,27.60,23.80,20.10,31.50,24.00,21.00,32.00
2025-04-21 20:50:00,25.10,74.10,29.90,27.60,23.80,20.00,31.20,27.00,29.00,26.00
2025-04-21 20:55:00,25.20,74.00,29.40,27.60,23.80,20.00,31.50,20.00,33.00,32.00
2025-04-21 21:00:00,25.30,73.20,29.40,27.60,23.80,20.00,31.50,27.00,30.00,34.00
2025-04-21 21:05:00,25.30,71.50,29.30,27.60,23.80,20.00,31.20,25.00,24.00,34.00
2025-04-21 21:10:00,25.30,70.10,29.30,27.60,23.80,20.10,31.30,27.00,35.00,31.00
2025-04-21 21:15:00,25.40,71.40,29.30,27.60,23.80,20.10,31.50,23.00,26.00,36.00
2025-04-21 21:20:00,25.40,70.70,29.30,27.60,23.80,20.00,31.50,27.00,25.00,32.00
2025-04-21 21:25:00,25.40,69.70,29.30,27.60,23.80,20.10,31.50,29.00,25.00,38.00
2025-04-21 21:30:00,25.40,69.40,29.30,27.60,23.80,20.10,31.50,28.00,22.00,35.00
2025-04-21 21:35:00,25.40,69.10,29.30,27.60,23.80,20.00,31.50,28.00,26.00,32.00
2025-04-21 21:40:00,25.40,68.90,29.30,27.60,23.80,20.20,31.20,29.00,23.00,41.00
2025-04-21 21:45:00,25.40,69.40,29.30,27.60,23.80,20.10,31.50,27.00,23.00,39.00
2025-04-21 21:50:00,25.40,69.90,29.30,27.60,23.80,20.10,31.50,38.00,22.00,32.00
2025-04-21 21:55:00,25.40,70.20,29.30,27.60,23.80,20.10,31.40,33.00,25.00,31.00
2025-04-21 22:00:00,25.40,69.90,29.30,27.60,23.80,20.20,31.50,28.00,30.00,39.00
2025-04-21 22:05:00,25.40,69.80,29.30,27.60,23.80,20.10,31.40,26.00,27.00,33.00
2025-04-21 22:10:00,25.40,70.00,29.30,27.60,23.80,20.00,31.40,28.00,29.00,41.00
2025-04-21 22:15:00,25.40,70.20,29.30,27.60,23.80,20.00,31.50,23.00,26.00,33.00
2025-04-21 22:20:00,25.40,70.60,29.20,27.60,23.80,20.10,31.40,30.00,25.00,32.00
2025-04-21 22:25:00,25.30,70.60,29.20,27.60,23.80,20.10,31.50,28.00,28.00,32.00
2025-04-21 22:30:00,25.30,70.20,28.90,27.60,23.80,20.10,31.40,30.00,35.00,34.00
2025-04-21 22:35:00,25.20,70.50,28.90,27.60,23.80,20.10,31.50,29.00,30.00,30.00
2025-04-21 22:40:00,25.10,70.60,28.60,27.60,23.80,20.10,31.50,43.00,22.00,30.00
2025-04-21 22:45:00,25.00,70.60,28.50,27.60,23.80,20.10,31.40,27.00,25.00,26.00
2025-04-21 22:50:00,25.00,71.20,28.40,27.60,23.80,20.00,31.20,23.00,30.00,33.00
2025-04-21 22:55:00,24.90,70.90,28.40,27.60,23.80,20.10,31.30,30.00,26.00,32.00
2025-04-21 23:00:00,24.80,71.50,28.30,27.60,23.80,20.00,31.40,28.00,28.00,34.00
2025-04-21 23:05:00,24.70,71.90,28.30,27.60,23.80,20.00,31.20,27.00,26.00,47.00
2025-04-21 23:10:00,24.70,72.00,28.30,27.60,23.80,20.00,31.50,29.00,23.00,29.00
2025-04-21 23:15:00,24.60,72.00,28.30,27.60,23.80,20.00,31.40,27.00,25.00,44.00
2025-04-21 23:20:00,24.50,72.40,28.30,27.60,23.80,20.00,31.40,26.00,26.00,33.00
2025-04-21 23:25:00,24.40,72.70,28.30,27.60,23.80,20.00,31.40,28.00,27.00,49.00
2025-04-21 23:30:00,24.10,73.80,28.30,27.60,23.80,20.10,31.30,27.00,24.00,36.00
2025-04-21 23:35:00,23.90,74.90,28.30,27.60,23.80,20.20,31.50,39.00,31.00,31.00
2025-04-21 23:40:00,23.70,75.80,28.30,27.60,23.80,20.00,31.40,32.50,32.00,28.00
2025-04-21 23:45:00,23.40,76.50,28.30,27.60,23.80,20.00,31.40,26.00,30.00,42.00
2025-04-21 23:50:00,23.30,76.80,28.30,27.60,23.80,20.10,31.60,34.00,47.00,31.00
2025-04-21 23:55:00,23.30,77.20,28.30,27.60,23.80,20.00,31.40,31.00,27.00,31.00
2025-04-22 00:00:00,23.30,76.80,28.30,27.60,23.80,20.00,31.30,55.00,29.00,32.00
2025-04-22 00:05:00,23.30,76.80,28.30,27.60,23.80,20.00,31.50,27.00,30.00,32.00
2025-04-22 00:10:00,23.30,76.80,28.30,27.60,23.80,20.00,31.40,28.00,24.00,32.00
2025-04-22 00:15:00,23.30,76.90,28.30,27.60,23.80,20.00,31.40,23.00,30.00,39.00
2025-04-22 00:20:00,23.30,76.80,28.30,27.60,23.80,20.00,31.50,27.00,23.00,33.00
2025-04-22 00:25:00,23.40,76.10,28.30,27.60,23.80,20.00,31.40,37.00,29.00,31.00
2025-04-22 00:30:00,23.40,76.10,28.30,27.60,23.80,20.10,31.40,36.00,37.00,35.00
2025-04-22 00:35:00,23.50,75.70,28.30,27.60,23.80,20.10,31.40,27.00,57.00,30.00
2025-04-22 00:40:00,23.50,75.30,28.20,27.60,23.80,20.00,31.50,28.00,25.00,31.00
2025-04-22 00:45:00,23.60,75.30,28.30,27.60,23.80,20.10,31.50,32.00,22.00,40.00
2025-04-22 00:50:00,23.60,75.20,28.20,27.60,23.80,20.00,31.50,29.00,25.00,31.00
2025-04-22 00:55:00,23.60,74.80,28.20,27.60,23.80,20.00,31.30,25.00,28.00,33.00
2025-04-22 01:00:00,23.60,74.60,28.10,27.60,23.80,20.10,31.30,30.00,24.00,33.00
2025-04-22 01:05:00,23.60,74.70,27.80,27.60,24.20,20.10,31.50,34.00,26.00,32.00
2025-04-22 01:10:00,23.50,74.40,27.70,27.60,24.20,20.10,31.50,24.00,32.00,34.00
2025-04-22 01:15:00,23.50,74.60,27.40,27.60,24.20,20.00,31.50,27.00,27.00,32.00
2025-04-22 01:20:00,23.40,74.50,27.40,27.50,24.20,20.00,31.30,30.00,27.00,38.00
2025-04-22 01:25:00,23.40,74.60,27.40,27.60,24.20,20.00,31.50,30.00,26.00,42.00
2025-04-22 01:30:00,23.30,74.80,27.30,27.60,24.20,20.00,31.40,27.00,23.00,33.00
2025-04-22 01:35:00,23.30,74.60,27.30,27.50,24.20,20.00,31.40,27.00,21.00,46.00
2025-04-22 01:40:00,23.20,74.20,27.30,27.60,24.20,20.00,31.50,31.00,26.00,32.00
2025-04-22 01:45:00,23.10,75.00,27.30,27.40,24.20,20.00,31.60,35.00,25.00,41.00
2025-04-22 01:50:00,23.10,75.10,27.30,27.40,24.20,20.00,31.30,30.00,27.00,33.00
2025-04-22 01:55:00,23.00,74.90,27.30,27.30,24.20,20.00,31.50,59.00,27.00,33.00
2025-04-22 02:00:00,22.90,75.70,27.30,27.10,24.20,20.00,31.50,26.00,27.00,49.00
2025-04-22 02:05:00,22.80,75.80,27.30,26.80,24.20,20.00,31.30,23.00,26.00,30.00
2025-04-22 02:10:00,22.70,75.10,27.30,26.80,24.20,20.10,31.50,29.00,29.00,32.00
2025-04-22 02:15:00,22.50,75.30,27.30,26.70,24.20,20.00,31.50,25.00,25.00,46.00
2025-04-22 02:20:00,22.30,75.40,27.30,26.60,24.20,20.10,31.50,27.00,26.00,42.00
2025-04-22 02:25:00,22.20,75.00,27.30,26.60,24.20,20.00,31.30,24.00,27.00,32.00
2025-04-22 02:30:00,21.80,74.80,27.30,26.60,24.20,20.10,31.40,29.00,32.00,32.00
2025-04-22 02:35:00,21.40,77.20,27.30,26.60,24.20,20.00,31.20,49.00,23.00,37.00
2025-04-22 02:40:00,21.10,78.00,27.30,26.60,24.20,20.00,31.40,27.00,27.00,34.00
2025-04-22 02:45:00,20.80,78.50,27.30,26.60,24.20,20.20,31.20,31.00,24.00,53.00
2025-04-22 02:50:00,20.70,79.80,27.30,26.60,24.20,20.00,31.40,27.00,33.00,33.00
2025-04-22 02:55:00,20.60,80.40,27.30,26.60,24.20,20.00,31.60,29.00,23.00,34.00
2025-04-22 03:00:00,20.50,80.60,27.30,26.60,24.20,20.00,31.50,27.00,23.00,36.00
2025-04-22 03:05:00,20.30,81.00,27.30,26.60,24.20,20.00,31.50,27.00,30.00,33.00
2025-04-22 03:10:00,20.30,80.80,27.30,26.60,24.20,20.00,31.30,30.00,36.00,49.00
2025-04-22 03:15:00,20.20,81.60,27.30,26.60,24.20,20.00,31.50,27.00,25.00,33.00
2025-04-22 03:20:00,20.10,81.70,27.30,26.60,24.20,20.00,31.50,23.00,26.00,33.00
2025-04-22 03:25:00,20.10,82.10,27.30,26.60,24.20,20.10,31.40,28.00,36.00,38.00
2025-04-22 03:30:00,20.00,81.90,27.30,26.60,24.20,20.20,31.50,36.00,23.00,37.00
2025-04-22 03:35:00,19.80,82.40,27.20,26.60,24.20,20.10,31.40,32.00,36.00,43.00
2025-04-22 03:40:00,19.80,82.30,27.20,26.60,24.20,20.10,31.50,24.00,27.00,39.00
2025-04-22 03:45:00,19.60,81.80,27.00,26.60,24.20,20.10,31.30,25.00,24.00,68.00
2025-04-22 03:50:00,19.50,82.40,26.90,26.60,24.20,20.10,31.50,27.00,29.00,37.00
2025-04-22 03:55:00,19.40,81.80,26.90,26.60,24.20,20.10,31.40,27.00,22.00,33.00
2025-04-22 04:00:00,19.30,82.20,26.70,26.60,24.20,20.10,31.50,27.00,31.00,34.00
2025-04-22 04:05:00,19.30,82.40,26.40,26.60,24.20,20.10,31.30,25.00,27.00,41.00
2025-04-22 04:10:00,19.20,82.20,26.40,26.60,24.20,20.10,31.30,34.00,27.00,33.00
2025-04-22 04:15:00,19.10,82.30,26.30,26.60,24.20,20.00,31.50,27.00,29.00,30.00
2025-04-22 04:20:00,19.00,82.10,26.30,26.60,24.20,20.00,31.40,20.00,34.00,37.00
2025-04-22 04:25:00,18.80,83.00,26.30,26.60,24.20,20.00,31.50,33.00,24.00,32.00
2025-04-22 04:30:00,18.70,83.10,26.30,26.60,24.20,20.00,31.30,29.00,25.00,33.00
2025-04-22 04:35:00,18.60,83.80,26.30,26.60,24.20,20.10,31.60,27.00,36.00,33.00
2025-04-22 04:40:00,18.50,83.80,26.30,26.60,24.20,20.10,31.50,30.00,27.00,32.00
2025-04-22 04:45:00,18.40,82.90,26.30,26.60,24.20,20.10,31.40,30.00,33.00,35.00
2025-04-22 04:50:00,18.30,83.20,26.30,26.60,24.20,20.00,31.50,26.00,23.00,31.00
2025-04-22 04:55:00,18.23,83.50,26.30,26.60,24.20,20.00,31.50,27.67,29.00,34.00
2025-04-22 05:00:00,18.17,83.80,26.30,26.60,24.20,20.00,31.47,29.33,28.00,35.83
2025-04-22 05:05:00,18.10,84.10,26.30,26.60,24.20,20.00,31.43,31.00,27.00,37.67
2025-04-22 05:10:00,18.10,83.80,26.30,26.60,24.20,20.10,31.40,29.75,30.00,39.50
2025-04-22 05:15:00,18.00,82.90,26.30,26.60,24.20,20.10,31.30,28.50,27.00,38.00
2025-04-22 05:20:00,17.90,82.50,26.30,26.60,24.20,20.10,31.50,31.00,22.00,33.00
2025-04-22 05:25:00,17.80,83.10,26.30,26.60,24.20,20.10,31.50,30.00,29.00,33.00
2025-04-22 05:30:00,17.80,82.80,26.30,26.60,24.20,20.00,31.50,24.00,28.00,42.00
2025-04-22 05:35:00,17.70,82.70,26.30,26.60,24.20,20.20,31.40,41.00,32.00,33.00
2025-04-22 05:40:00,17.70,83.40,26.30,26.60,24.20,20.10,31.50,39.00,30.00,33.00
2025-04-22 05:45:00,17.70,82.70,26.30,26.60,24.20,20.10,31.50,28.00,34.00,30.00
2025-04-22 05:50:00,17.70,82.90,26.30,26.60,24.20,20.20,31.40,27.00,24.00,32.00
